age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
53;technician;married;high.school;no;yes;no;cellular;may;fri;689;7;169;6;nonexistent;-0.512;92.902;-36.948;4.098;5098;no
37;blue-collar;married;professional.course;no;yes;no;cellular;aug;wed;833;9;167;9;nonexistent;-1.603;93.671;-41.373;2.9;5073;no
69;admin.;single;basic.9y;no;yes;no;telephone;may;tue;1456;8;74;11;nonexistent;-0.509;93.505;-39.135;2.801;5130;no
69;technician;divorced;high.school;no;yes;yes;telephone;apr;wed;2059;10;153;17;nonexistent;-0.447;93.749;-37.387;2.517;5057;yes
41;services;single;basic.4y;no;yes;no;cellular;dec;mon;609;9;139;9;nonexistent;-1.158;93.452;-43.95;2.878;5062;no
35;blue-collar;married;professional.course;no;yes;no;cellular;nov;mon;907;7;124;6;nonexistent;-1.018;93.439;-38.986;3.76;5125;no
51;blue-collar;married;high.school;no;yes;no;cellular;may;fri;1397;6;150;6;failure;-1.396;93.193;-42.104;2.88;5120;no
62;admin.;married;professional.course;no;yes;no;telephone;jun;wed;927;7;148;11;nonexistent;-1.602;92.976;-37.9;3.387;5178;no
57;blue-collar;single;university.degree;no;no;yes;cellular;jun;wed;1715;4;5;5;nonexistent;-1.326;93.309;-41.678;2.979;5120;no
50;unemployed;single;professional.course;no;yes;no;telephone;may;wed;1215;11;150;11;nonexistent;-0.804;93.677;-36.162;3.276;5117;no
44;retired;married;professional.course;no;yes;no;cellular;jun;wed;593;10;146;9;nonexistent;-1.427;93.632;-40.736;2.913;5060;no
52;blue-collar;married;basic.9y;no;no;yes;cellular;jul;wed;1811;5;79;6;nonexistent;-1.348;93.268;-41.847;3.012;5178;no
30;admin.;divorced;basic.9y;no;yes;no;cellular;may;fri;794;9;94;9;nonexistent;-1.118;93.509;-40.899;3.624;5140;no
60;services;single;university.degree;no;yes;no;telephone;may;thu;1066;8;130;13;nonexistent;-2.054;93.775;-41.119;1.808;5023;no
54;admin.;divorced;university.degree;no;yes;no;cellular;may;tue;1231;7;131;10;nonexistent;-1.526;93.038;-39.038;3.283;5162;no
46;blue-collar;married;high.school;no;no;yes;cellular;nov;tue;1946;4;44;5;failure;-1.1;93.344;-42.015;3.116;5152;no
50;admin.;single;basic.9y;no;yes;no;telephone;aug;thu;1257;11;78;12;nonexistent;-1.167;93.793;-37.146;2.735;5086;no
53;unemployed;single;university.degree;no;yes;no;cellular;aug;wed;1052;7;36;9;nonexistent;-1.515;93.66;-41.681;2.655;5031;no
48;admin.;married;basic.9y;no;yes;no;cellular;may;thu;1265;7;165;6;nonexistent;-1.448;93.145;-45.048;2.697;5127;no
54;admin.;divorced;basic.6y;no;yes;no;cellular;jul;thu;1205;9;78;9;nonexistent;-0.855;93.316;-39.83;3.227;5141;no
47;admin.;married;high.school;no;yes;no;telephone;may;thu;611;10;151;11;nonexistent;-1.148;93.462;-39.395;3.183;5065;no
55;management;single;basic.4y;no;yes;no;telephone;jul;fri;1365;11;181;12;nonexistent;-0.503;93.189;-35.679;3.473;5102;yes
76;technician;divorced;basic.9y;no;yes;no;telephone;jul;thu;1365;7;79;14;nonexistent;-0.111;93.357;-38.662;2.316;5032;yes
45;blue-collar;married;professional.course;no;yes;no;telephone;apr;tue;1567;8;190;12;nonexistent;-2.064;94.026;-37.175;2.313;5086;no
56;admin.;married;basic.9y;no;yes;yes;cellular;may;fri;1684;8;71;8;success;-1.781;94.157;-38.372;2.545;5085;no
59;management;married;university.degree;no;yes;no;telephone;may;tue;1118;9;58;12;nonexistent;-1.233;93.518;-42.5;2.15;5047;no
47;housemaid;single;university.degree;no;yes;no;cellular;sep;fri;1469;9;33;9;nonexistent;-0.997;93.298;-32.997;3.348;5067;yes
66;unemployed;single;professional.course;no;yes;no;cellular;sep;fri;1030;9;57;10;nonexistent;-0.57;92.801;-34.291;3.3;5122;yes
57;blue-collar;married;university.degree;no;yes;no;cellular;jun;mon;1366;11;177;10;nonexistent;0.021;93.597;-38.895;3.036;5108;yes
52;admin.;single;high.school;no;yes;no;cellular;may;thu;1036;8;166;8;nonexistent;-0.75;93.239;-42.539;2.875;5084;no
60;blue-collar;married;high.school;no;yes;no;telephone;jun;wed;1194;9;76;11;nonexistent;-1.103;93.099;-36.057;3.62;5168;no
54;technician;married;professional.course;no;yes;no;telephone;jun;fri;1275;9;179;12;nonexistent;-1.848;93.774;-40.671;2.071;5066;no
63;housemaid;married;high.school;no;yes;no;cellular;aug;wed;860;7;58;6;nonexistent;-0.906;92.524;-43.126;3.48;5158;no
46;unemployed;single;high.school;no;yes;no;cellular;jul;mon;1171;8;152;10;nonexistent;-1.671;93.776;-43.187;2.277;5046;no
59;blue-collar;married;high.school;no;yes;no;cellular;may;tue;1135;6;125;7;failure;-1.602;92.767;-42.721;2.848;5148;no
45;admin.;single;high.school;no;yes;no;telephone;jul;wed;907;9;78;11;nonexistent;-1.573;93.732;-39.85;2.831;5080;no
60;services;married;professional.course;no;yes;no;telephone;may;wed;1275;7;42;11;nonexistent;-1.401;93.239;-38.274;3.241;5151;no
59;blue-collar;single;high.school;no;yes;no;telephone;may;mon;1131;9;71;12;success;-1.648;93.73;-38.249;2.179;5047;no
54;blue-collar;married;professional.course;no;yes;no;cellular;jun;wed;1193;6;148;10;nonexistent;-0.343;93.305;-34.818;4.253;5124;no
54;admin.;single;high.school;no;yes;no;telephone;may;wed;875;8;120;11;nonexistent;-1.089;93.375;-41.769;2.676;5073;no
50;technician;married;high.school;no;yes;no;cellular;aug;fri;1135;7;172;8;nonexistent;-0.955;93.12;-38.145;3.693;5123;no
54;blue-collar;divorced;basic.4y;no;yes;no;telephone;jun;tue;1258;8;54;13;nonexistent;-2.227;93.692;-36.172;2.52;5084;no
64;retired;single;professional.course;no;yes;yes;cellular;jun;wed;1785;7;175;8;nonexistent;-1.321;93.694;-40.817;2.401;5126;no
51;blue-collar;single;basic.4y;no;yes;no;telephone;jun;tue;1036;8;7;12;nonexistent;-0.925;93.369;-39.541;2.96;5134;no
66;management;divorced;university.degree;no;yes;no;cellular;dec;thu;1010;6;5;7;nonexistent;-1.325;92.852;-42.079;3.086;5150;no
59;services;single;professional.course;no;yes;no;telephone;sep;fri;1655;8;119;13;nonexistent;-1.083;93.421;-38.875;2.594;5108;no
48;admin.;married;high.school;no;yes;no;telephone;aug;thu;853;10;180;13;nonexistent;-1.619;93.73;-41.261;2.613;5073;no
43;admin.;single;university.degree;no;yes;no;cellular;jun;wed;188;8;77;6;nonexistent;-0.31;92.779;-41.656;4.309;5112;no
54;blue-collar;single;high.school;no;yes;no;telephone;may;thu;1433;9;160;12;nonexistent;-1.415;93.778;-38.524;2.88;5130;no
44;unemployed;married;basic.4y;no;yes;no;cellular;jun;tue;881;8;101;9;nonexistent;-1.401;93.513;-40.114;3.109;5080;no
44;housemaid;single;high.school;no;yes;no;cellular;jun;mon;1109;9;27;9;nonexistent;-0.967;93.443;-37.096;3.385;5133;no
63;housemaid;single;basic.9y;no;yes;no;cellular;may;tue;1187;7;178;9;nonexistent;-1.822;93.473;-41.18;2.536;5105;no
62;unemployed;divorced;basic.9y;no;yes;no;telephone;may;wed;1198;9;194;11;failure;-1.576;93.863;-37.165;2.709;5094;no
59;services;divorced;high.school;no;yes;no;telephone;jun;wed;1260;9;121;12;nonexistent;-2.093;93.961;-39.69;1.817;5009;no
51;technician;married;professional.course;no;yes;no;telephone;jul;thu;910;11;111;11;nonexistent;-1.146;93.635;-40.868;2.665;5062;no
46;blue-collar;married;high.school;no;yes;no;cellular;jul;fri;789;9;166;7;nonexistent;-0.539;93.279;-40.691;3.428;5094;no
47;management;married;high.school;no;yes;no;telephone;aug;tue;1422;9;184;13;nonexistent;-2.073;93.975;-41.174;2.064;5058;no
51;services;married;basic.9y;no;yes;yes;cellular;jun;mon;2014;6;191;7;nonexistent;-1.541;93.903;-40.547;2.311;5103;no
53;services;single;high.school;no;yes;no;telephone;may;mon;1240;10;158;12;nonexistent;-1.581;93.727;-37.034;2.617;5072;no
34;blue-collar;married;basic.6y;no;yes;no;cellular;jun;mon;530;8;46;3;nonexistent;-0.596;93.301;-40.946;4.318;5083;no
47;retired;married;basic.9y;no;yes;no;cellular;dec;fri;849;9;198;10;nonexistent;-0.717;93.214;-40.432;3.444;5115;no
58;blue-collar;single;professional.course;no;yes;no;cellular;may;fri;1192;8;67;9;failure;-1.774;93.429;-41.141;2.701;5138;no
48;admin.;single;basic.9y;no;yes;no;cellular;jun;mon;942;11;51;9;failure;-0.643;93.567;-39.052;3.023;5079;no
39;blue-collar;married;basic.4y;no;yes;no;cellular;may;tue;1473;7;59;5;nonexistent;-2.35;93.777;-41.307;2.702;5112;no
48;retired;married;basic.9y;no;yes;no;telephone;may;thu;843;9;59;11;nonexistent;-1.622;93.695;-40.391;2.639;5079;no
55;management;married;high.school;no;yes;no;telephone;jun;mon;1034;7;50;11;nonexistent;-1.69;93.33;-37.253;3.323;5166;no
58;retired;married;professional.course;no;yes;yes;telephone;jul;wed;2279;12;80;15;nonexistent;-1.115;93.895;-39.917;2.442;5100;yes
64;housemaid;divorced;university.degree;no;yes;yes;telephone;jun;thu;1713;8;196;12;nonexistent;-1.482;94.167;-37.815;2.443;5116;no
51;services;single;professional.course;no;yes;no;telephone;may;fri;976;9;180;12;failure;-1.281;93.528;-38.892;2.832;5087;no
64;blue-collar;married;high.school;no;yes;no;cellular;jun;thu;1402;8;173;7;nonexistent;-1.732;93.155;-41.54;2.58;5141;no
58;management;single;basic.9y;no;yes;no;cellular;may;mon;1272;8;137;10;nonexistent;-1.243;93.561;-40.235;2.912;5115;no
63;admin.;married;basic.4y;no;yes;no;cellular;may;tue;1627;6;64;8;nonexistent;-1.537;93.296;-41.533;2.573;5143;no
54;admin.;single;high.school;no;yes;no;telephone;may;fri;1491;8;136;13;nonexistent;-1.123;93.517;-36.741;3.055;5143;no
62;management;married;high.school;no;yes;yes;telephone;apr;mon;1820;10;177;15;nonexistent;-1.964;94.137;-33.765;1.726;5080;no
54;housemaid;single;high.school;no;yes;no;telephone;may;wed;1303;9;183;12;nonexistent;-0.401;93.485;-39.178;2.717;5121;no
37;admin.;married;basic.6y;no;yes;no;cellular;may;tue;1093;8;90;10;nonexistent;-1.625;93.591;-45.235;2.814;5079;no
56;blue-collar;married;basic.9y;no;yes;yes;telephone;jun;tue;1915;7;137;10;nonexistent;-0.967;94.135;-36.038;3.176;5119;no
52;blue-collar;married;basic.9y;no;yes;no;telephone;jul;tue;1482;10;12;15;nonexistent;-1.794;93.92;-40.925;1.682;5086;no
52;technician;married;professional.course;no;yes;no;cellular;aug;mon;797;11;92;10;failure;-0.536;93.423;-37.028;3.273;5101;no
50;admin.;single;basic.6y;no;yes;no;cellular;jul;fri;882;9;197;9;nonexistent;-1.018;93.366;-37.898;3.396;5085;no
58;blue-collar;married;high.school;no;no;yes;cellular;aug;mon;1895;5;113;7;nonexistent;-0.934;93.911;-37.332;3.31;5100;no
62;blue-collar;single;basic.4y;no;yes;no;cellular;may;thu;1605;6;118;5;failure;-1.533;93.368;-44.147;2.121;5112;no
39;blue-collar;single;high.school;no;yes;no;cellular;sep;fri;1039;7;19;6;nonexistent;-0.756;93.558;-43.825;3.121;5089;no
54;technician;single;basic.4y;no;yes;no;telephone;jun;fri;785;10;87;11;nonexistent;-1.154;93.476;-39.434;2.819;5053;no
51;admin.;single;basic.6y;no;yes;no;telephone;may;wed;1291;8;8;12;nonexistent;-2.037;93.765;-38.881;2.34;5092;no
62;services;married;basic.4y;no;yes;no;cellular;jul;tue;1370;6;102;9;nonexistent;-1.387;93.403;-39.404;3.005;5120;no
54;services;married;basic.9y;no;yes;no;telephone;jul;tue;1907;11;18;15;nonexistent;-0.851;93.77;-38.322;3.355;5113;yes
50;services;divorced;basic.9y;no;yes;no;cellular;may;thu;1080;9;26;8;nonexistent;-1.326;93.614;-41.292;2.914;5110;no
53;blue-collar;married;professional.course;no;yes;no;telephone;nov;fri;975;11;43;12;nonexistent;-0.481;93.271;-41.984;2.886;5117;no
42;management;married;basic.6y;no;yes;no;cellular;jun;mon;1028;9;154;9;nonexistent;-0.856;93.528;-37.515;3.382;5150;no
65;technician;single;basic.4y;no;yes;no;telephone;jun;thu;1298;7;14;11;nonexistent;-1.486;93.315;-36.788;3.032;5129;no
43;management;married;high.school;no;yes;no;cellular;jun;mon;1233;6;125;4;nonexistent;-0.893;93.023;-39.063;3.804;5128;no
60;admin.;single;high.school;no;yes;yes;telephone;may;tue;2413;10;135;14;nonexistent;-1.619;93.774;-38.756;2.219;5066;yes
58;admin.;divorced;basic.9y;no;yes;no;cellular;nov;wed;1239;6;89;9;failure;-0.952;93.37;-36.449;3.678;5116;no
31;admin.;married;high.school;no;yes;no;cellular;jul;tue;768;9;2;6;nonexistent;-0.805;93.477;-44.723;3.369;5108;no
46;services;single;professional.course;no;yes;no;telephone;jun;thu;1420;9;176;12;nonexistent;-1.055;93.664;-40.557;2.654;5122;no
51;housemaid;married;basic.9y;no;no;no;cellular;jul;tue;1522;4;198;5;nonexistent;-1.13;93.107;-41.242;3.18;5121;no
49;blue-collar;married;high.school;no;yes;yes;cellular;aug;tue;1813;6;184;8;nonexistent;-1.171;93.812;-36.562;3.184;5100;no
67;retired;single;basic.4y;no;yes;yes;cellular;jul;wed;1658;7;106;9;failure;-1.299;93.425;-41.742;2.765;5167;no
56;services;single;basic.4y;no;yes;no;telephone;may;mon;1007;9;21;10;nonexistent;-0.626;93.339;-35.841;3.321;5110;no
68;housemaid;single;university.degree;no;yes;no;telephone;jul;thu;1231;9;114;12;nonexistent;-1.732;93.731;-38.036;2.92;5148;no
46;management;divorced;basic.9y;no;yes;no;telephone;jun;wed;1027;9;7;11;nonexistent;-1.528;93.603;-42.983;2.603;5084;no
66;admin.;married;basic.9y;no;yes;no;cellular;nov;fri;1474;7;168;8;nonexistent;-0.812;93.373;-38.125;3.082;5115;no
38;management;single;university.degree;no;yes;no;cellular;jul;mon;916;10;155;10;nonexistent;-0.853;93.56;-41.264;3.217;5112;no
70;technician;married;professional.course;no;yes;yes;telephone;may;thu;1717;11;2;15;nonexistent;-1.03;94.13;-36.875;2.33;5105;no
62;retired;married;high.school;no;yes;no;cellular;may;tue;1200;7;141;9;nonexistent;-0.552;92.848;-38.822;3.555;5142;no
39;admin.;married;high.school;no;yes;no;cellular;jun;tue;871;9;132;6;nonexistent;-0.189;93.325;-40.785;3.485;5131;no
65;technician;single;professional.course;no;yes;no;telephone;jul;tue;1400;6;120;11;nonexistent;-1.5;93.07;-39.856;2.829;5171;no
71;blue-collar;married;professional.course;no;yes;no;telephone;may;tue;1302;11;68;14;nonexistent;-1.312;93.722;-36.306;1.983;5054;no
64;technician;single;basic.4y;no;yes;no;telephone;jul;wed;1521;10;26;11;nonexistent;-0.187;93.077;-38.475;3.22;5088;yes
51;blue-collar;single;high.school;no;yes;no;cellular;aug;mon;1066;7;87;10;nonexistent;-1.43;93.347;-41.55;2.892;5074;no
58;services;married;basic.9y;no;yes;no;telephone;may;fri;1259;10;20;12;nonexistent;-0.659;93.444;-38.337;2.587;5095;no
53;blue-collar;married;basic.4y;no;yes;no;telephone;jul;fri;1286;9;94;13;nonexistent;-1.133;93.502;-39.075;3.157;5095;yes
61;blue-collar;married;high.school;no;yes;no;telephone;may;mon;1324;8;185;11;nonexistent;-1.16;93.286;-40.498;2.808;5122;no
55;management;married;high.school;no;yes;no;telephone;may;thu;818;10;155;14;success;-1.513;93.581;-40.865;2.419;5059;no
55;technician;single;basic.6y;no;yes;yes;cellular;may;mon;1841;6;192;6;nonexistent;-2.27;93.625;-44.096;1.879;5124;no
69;technician;married;basic.9y;no;yes;yes;telephone;jul;thu;2184;8;20;16;failure;-0.891;93.534;-39.428;2.186;5104;yes
55;services;single;high.school;no;no;yes;cellular;dec;wed;2216;4;115;5;nonexistent;-1.078;93.526;-43.46;2.334;5123;no
47;technician;single;high.school;no;yes;no;telephone;aug;tue;1142;7;4;10;nonexistent;-1.349;93.421;-38.924;3.163;5110;no
55;blue-collar;married;university.degree;no;yes;no;cellular;may;wed;1421;7;71;8;nonexistent;-1.199;93.445;-39.874;3.142;5139;no
56;unemployed;single;professional.course;no;yes;no;cellular;may;wed;1271;7;175;10;nonexistent;-0.945;93.019;-38.892;3.33;5147;no
55;unemployed;married;university.degree;no;yes;no;cellular;jul;thu;1187;6;20;7;success;-1.96;93.365;-41.276;2.869;5127;no
63;housemaid;married;high.school;no;yes;no;telephone;may;wed;1320;10;41;12;nonexistent;-1.995;94.039;-39.811;2.032;5095;no
38;management;married;high.school;no;yes;no;cellular;aug;thu;1104;8;105;9;nonexistent;-1.407;93.506;-41.176;2.968;5109;no
54;housemaid;married;university.degree;no;yes;no;telephone;may;mon;1836;10;189;12;nonexistent;-1.674;93.803;-42.063;2.26;5098;yes
44;admin.;married;professional.course;no;yes;no;cellular;may;tue;922;9;96;9;nonexistent;-1.536;93.856;-40.764;2.816;5067;no
56;blue-collar;divorced;professional.course;no;yes;yes;telephone;may;wed;1720;8;65;11;nonexistent;-1.561;93.826;-40.244;2.467;5130;no
60;services;married;high.school;no;yes;no;cellular;aug;wed;1216;9;73;9;nonexistent;-1.099;93.648;-39.804;2.911;5118;no
64;technician;single;basic.9y;no;yes;no;cellular;may;mon;1221;9;40;6;nonexistent;-1.285;93.206;-44.124;2.432;5113;no
64;housemaid;married;university.degree;no;no;yes;cellular;may;mon;1998;3;168;6;nonexistent;-1.619;93.109;-45.266;2.034;5160;no
52;services;married;professional.course;no;yes;no;cellular;jun;mon;1660;6;98;8;nonexistent;-1.847;93.978;-41.429;2.359;5085;no
60;blue-collar;married;professional.course;no;yes;yes;cellular;jun;tue;1667;10;54;10;success;-1.149;94.209;-38.691;2.582;5107;no
45;technician;single;basic.4y;no;yes;no;telephone;nov;tue;1037;9;151;11;failure;-1.498;93.673;-45.177;2.53;5057;no
69;unemployed;married;basic.9y;no;yes;yes;telephone;may;wed;1713;8;193;10;nonexistent;-1.304;94.009;-41.277;1.982;5079;no
56;technician;married;high.school;no;yes;no;telephone;may;wed;1065;9;164;11;nonexistent;-0.619;93.291;-39.674;2.886;5101;no
59;technician;married;professional.course;no;no;yes;cellular;jun;tue;1655;4;56;3;nonexistent;-0.931;93.039;-45.227;2.671;5105;no
62;admin.;single;university.degree;no;yes;no;cellular;may;fri;1535;6;64;10;nonexistent;-1.313;93.421;-38.595;3.085;5138;no
50;housemaid;married;basic.9y;no;yes;no;telephone;jun;thu;1082;12;93;13;nonexistent;-1.161;93.799;-35.97;2.805;5123;no
53;services;single;high.school;no;yes;no;telephone;may;thu;1444;9;175;16;nonexistent;-2.326;93.992;-38.865;2.007;5077;no
58;blue-collar;married;basic.4y;no;yes;no;cellular;apr;tue;1544;7;87;9;success;-0.697;93.361;-38.471;3.465;5150;no
40;technician;single;high.school;no;yes;no;telephone;may;thu;984;8;170;12;nonexistent;-2.419;93.957;-42.513;2.371;5076;no
56;blue-collar;married;high.school;no;yes;no;telephone;aug;mon;903;10;155;13;nonexistent;-1.29;93.628;-39.087;2.533;5080;no
46;technician;married;professional.course;no;yes;no;cellular;oct;tue;1241;7;91;8;nonexistent;-0.502;93.306;-41.112;3.163;5126;no
46;blue-collar;married;university.degree;no;yes;no;cellular;oct;mon;2067;11;103;9;nonexistent;-0.658;93.832;-37.958;2.805;5102;yes
58;housemaid;divorced;basic.9y;no;yes;no;telephone;jun;mon;1065;10;151;12;success;-1.04;93.648;-39.337;2.394;5066;no
58;services;married;high.school;no;no;no;cellular;mar;mon;1378;4;87;6;nonexistent;-1.905;92.746;-44.394;2.904;5187;no
58;management;divorced;high.school;no;yes;no;telephone;jul;wed;1269;8;85;10;failure;-1.092;93.307;-37.646;3.349;5124;no
39;technician;married;basic.9y;no;yes;no;cellular;may;thu;921;10;71;7;nonexistent;-1.247;93.761;-42.595;3.1;5038;no
31;unemployed;married;university.degree;no;yes;no;cellular;apr;tue;1014;9;85;7;nonexistent;-1.163;93.6;-41.857;3.316;5093;no
50;services;married;university.degree;no;yes;no;cellular;jun;mon;722;9;173;7;nonexistent;-1.136;93.426;-36.355;3.417;5051;no
69;retired;married;basic.9y;no;yes;no;telephone;may;thu;1452;8;119;12;nonexistent;-1.284;93.445;-37.589;3.044;5170;no
42;services;divorced;high.school;no;yes;no;cellular;aug;tue;307;7;120;8;nonexistent;-1.153;93.129;-37.149;4.23;5124;no
49;housemaid;single;basic.6y;no;yes;no;cellular;jul;thu;1563;6;32;6;nonexistent;-1.964;93.212;-40.802;2.891;5145;no
62;retired;single;high.school;no;yes;no;telephone;apr;mon;1259;10;167;12;nonexistent;-2.324;93.672;-39.949;2.119;5104;no
56;admin.;married;high.school;no;yes;no;telephone;aug;tue;1073;9;182;13;failure;-2.183;93.806;-38.997;2.341;5036;no
27;technician;married;basic.4y;no;yes;no;cellular;may;thu;885;10;44;7;failure;-1.234;93.657;-45.539;3.037;5080;no
59;services;divorced;university.degree;no;yes;yes;cellular;may;fri;1683;5;64;6;nonexistent;-1.167;93.928;-39.974;2.833;5075;no
55;blue-collar;married;high.school;no;yes;no;telephone;jul;thu;1170;7;198;12;nonexistent;-1.589;93.613;-39.363;2.453;5094;no
49;unemployed;single;university.degree;no;no;yes;cellular;jun;wed;1649;4;82;3;nonexistent;-1.168;93.151;-41.802;3.346;5142;no
44;admin.;married;basic.4y;no;yes;no;cellular;may;thu;1141;9;134;9;nonexistent;-1.644;93.88;-43.805;2.348;5037;no
52;technician;divorced;professional.course;no;yes;yes;cellular;may;wed;1799;6;8;6;failure;-1.627;93.536;-41.906;2.526;5107;no
45;services;single;professional.course;no;yes;no;telephone;may;thu;1343;8;118;10;nonexistent;-1.902;93.899;-40.619;2.455;5073;no
